Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Duration,Flow Packets/s,SYN Flag Count,Label
4/7/2017 10:33,192.168.10.14,192.168.10.3,17,59322,53,2,2,66,386.0,343,11661.80758,0,BENIGN
7/7/2017 4:13,172.16.0.1,192.168.10.50,6,63977,80,3,4,26,11601.0,618063,11.32570628,0,DDoS
5/7/2017 5:02,192.168.10.16,52.20.2.57,6,49692,443,17,17,2989,9371.0,61606384,0.551890856,0,BENIGN
7/7/2017 4:14,172.16.0.1,192.168.10.50,6,64240,80,3,6,26,11607.0,1391523,6.467733555,0,DDoS
4/7/2017 9:12,192.168.10.3,192.168.10.1,17,61603,53,1,1,64,117.0,30692,65.16356054,0,BENIGN
4/7/2017 4:33,192.168.10.14,192.168.10.3,17,53462,53,2,2,62,140.0,95549,41.86333714,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,56497,80,8,4,56,11607.0,90855817,0.132077399,0,DDoS
5/7/2017 1:59,192.168.10.3,192.168.10.1,17,61962,53,1,1,55,183.0,30587,65.38725602,0,BENIGN
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,26323,80,5,0,30,0.0,6678858,0.748630979,0,DDoS
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,61835,80,3,4,26,11601.0,76603,91.38023315,0,DDoS
4/7/2017 11:36,23.208.218.50,192.168.10.15,6,80,53925,1,1,0,0.0,69,28985.50725,0,BENIGN
7/7/2017 5:01,162.247.242.19,192.168.10.14,6,443,59127,2,0,12,0.0,4,500000.0,0,BENIGN
5/7/2017 10:46,52.24.31.137,192.168.10.16,6,443,40546,1,1,0,0.0,37,54054.05405,0,BENIGN
5/7/2017 11:01,192.168.10.12,50.63.243.230,6,42242,80,4,5,430,2266.0,70810,127.100692,0,BENIGN
4/7/2017 10:15,192.168.10.19,173.241.242.220,6,52625,443,2,0,0,0.0,164,12195.12195,0,BENIGN
7/7/2017 4:10,172.16.0.1,192.168.10.50,6,55532,80,5,0,30,0.0,53236,93.92140657,0,DDoS
5/7/2017 10:47,192.168.10.17,178.255.83.1,6,40129,80,3,4,440,859.0,51907,134.8565704,0,BENIGN
5/7/2017 2:21,192.168.10.14,192.168.10.3,17,58424,53,4,2,120,264.0,60874,98.56424746,0,BENIGN
5/7/2017 11:01,52.71.70.58,192.168.10.12,6,80,41164,1,1,0,0.0,65,30769.23077,0,BENIGN
5/7/2017 5:06,54.210.220.92,192.168.10.16,6,443,49790,1,1,0,0.0,95,21052.63158,0,BENIGN
4/7/2017 4:28,4.26.251.254,192.168.10.25,6,80,63558,1,1,0,0.0,3254,614.62815,0,BENIGN
5/7/2017 3:29,152.90.94.9,192.168.10.17,6,443,52495,3,0,248,0.0,5,600000.0,0,BENIGN
4/7/2017 3:01,172.217.10.14,192.168.10.14,6,443,56367,2,0,0,0.0,4,500000.0,0,BENIGN
4/7/2017 3:03,192.168.10.19,91.189.89.198,17,123,123,1,1,48,48.0,94334,21.2012636,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,32874,80,3,6,26,11607.0,976170,9.219705584,0,DDoS
5/7/2017 10:00,192.168.10.17,192.168.10.3,17,25423,53,2,2,84,116.0,179650,22.26551628,0,BENIGN
7/7/2017 3:58,172.16.0.1,192.168.10.50,6,52976,80,4,0,24,0.0,7475806,0.535059363,0,DDoS
4/7/2017 9:22,172.217.10.228,192.168.10.5,6,443,49721,2,0,0,0.0,4,500000.0,0,BENIGN
7/7/2017 4:12,172.16.0.1,192.168.10.50,6,36421,80,4,0,24,0.0,10197869,0.39223881,0,DDoS
7/7/2017 4:05,172.16.0.1,192.168.10.50,6,26815,80,3,5,26,11601.0,57277,139.6721197,0,DDoS
4/7/2017 11:29,192.168.10.16,104.97.135.30,6,39366,443,72,96,2153,159025.0,117988456,1.423868111,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,32271,80,3,5,26,11607.0,149380,53.55469273,0,DDoS
5/7/2017 1:26,192.168.10.16,192.168.10.3,17,12265,53,2,2,86,222.0,279,14336.91756,0,BENIGN
5/7/2017 1:36,192.168.10.3,192.168.10.1,17,61105,53,1,1,50,66.0,30556,65.4535934,0,BENIGN
4/7/2017 4:27,52.52.165.132,192.168.10.9,6,443,11055,1,1,0,0.0,30,66666.66667,0,BENIGN
4/7/2017 3:20,192.168.10.25,157.240.2.35,6,62792,443,4,1,0,0.0,35025,142.7551749,0,BENIGN
4/7/2017 9:16,192.168.10.17,178.255.83.1,6,57036,80,3,4,440,860.0,48240,145.1077944,0,BENIGN
7/7/2017 4:06,172.16.0.1,192.168.10.50,6,28737,80,3,4,26,11601.0,28148,248.6855194,0,DDoS
4/7/2017 1:07,192.168.10.51,151.101.32.166,6,50202,443,45,37,16249,27285.0,118032782,0.694722251,0,BENIGN
4/7/2017 2:20,192.168.10.25,172.217.12.130,6,58781,443,14,10,1460,6867.0,296892,80.83747625,0,BENIGN
7/7/2017 4:15,172.16.0.1,192.168.10.50,6,64228,80,5,0,30,0.0,9355972,0.534418017,0,DDoS
5/7/2017 8:51,192.168.10.12,192.168.10.3,17,21405,53,2,2,78,176.0,57426,69.65486017,0,BENIGN
5/7/2017 1:13,192.168.10.8,172.217.12.206,6,54303,80,25,20,3133,5228.0,117268216,0.383735692,0,BENIGN
7/7/2017 3:30,192.168.10.5,35.156.166.16,6,55179,443,10,7,383,4394.0,6944980,2.447811225,0,BENIGN
7/7/2017 4:13,172.16.0.1,192.168.10.50,6,38183,80,3,6,26,11607.0,374540,24.02947616,0,DDoS
4/7/2017 10:01,192.168.10.5,104.20.15.243,6,53135,80,3,1,0,0.0,5064388,0.789828899,0,BENIGN
7/7/2017 4:00,172.16.0.1,192.168.10.50,6,20137,80,3,5,26,11601.0,55082,145.2380088,0,DDoS
5/7/2017 11:48,192.168.10.15,192.168.10.3,17,64076,53,2,2,70,178.0,191,20942.40838,0,BENIGN
7/7/2017 4:14,172.16.0.1,192.168.10.50,6,41272,80,3,6,26,11601.0,1800760,4.99788978,0,DDoS
5/7/2017 10:26,192.168.10.12,192.168.10.3,17,3925,53,2,2,80,474.0,286,13986.01399,0,BENIGN
4/7/2017 9:49,172.16.0.1,192.168.10.50,6,56132,21,2,1,14,0.0,254,11811.02362,1,FTP-Patator
4/7/2017 9:19,192.168.10.16,192.168.10.3,17,46281,53,2,2,70,140.0,154265,25.92940719,0,BENIGN
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,23576,80,3,6,26,11607.0,1094847,8.220326676,0,DDoS
7/7/2017 3:59,192.168.10.8,213.239.195.215,6,9584,443,11,14,6337,3664.0,13847213,1.805417451,0,BENIGN
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,23501,80,3,5,26,11607.0,732667,10.91901232,0,DDoS
5/7/2017 4:11,192.168.10.8,192.168.10.3,6,61269,445,21,16,1942,2196.0,10421721,3.550277349,0,BENIGN
4/7/2017 11:32,192.168.10.50,192.168.10.3,17,31727,53,2,2,46,46.0,168,23809.52381,0,BENIGN
4/7/2017 9:44,172.16.0.1,192.168.10.50,6,55380,21,9,15,106,188.0,8886286,2.700790859,0,FTP-Patator
4/7/2017 2:23,172.217.10.97,192.168.10.15,6,80,56228,1,1,0,0.0,137,14598.54015,0,BENIGN
7/7/2017 4:07,172.16.0.1,192.168.10.50,6,52818,80,3,4,26,11607.0,35181,198.9710355,0,DDoS
5/7/2017 10:17,192.168.10.15,192.168.10.3,17,59455,53,2,2,82,178.0,200,20000.0,0,BENIGN
4/7/2017 2:50,54.225.176.102,192.168.10.9,6,443,7471,1,1,0,0.0,77,25974.02597,0,BENIGN
5/7/2017 9:21,192.168.10.8,192.168.10.3,17,60170,53,2,2,80,112.0,145,27586.2069,0,BENIGN
4/7/2017 9:20,172.16.0.1,192.168.10.50,6,52316,21,9,15,107,188.0,8765126,2.738123787,0,FTP-Patator
5/7/2017 2:24,192.168.10.8,192.168.10.3,17,52242,53,2,2,68,158.0,147,27210.88435,0,BENIGN
5/7/2017 9:40,192.168.10.8,172.217.10.68,6,50667,80,20,17,2525,1006.0,115873565,0.319313555,0,BENIGN
4/7/2017 11:30,192.168.10.17,192.168.10.50,6,51037,22,41,42,2728,6634.0,1267577,65.47925688,0,BENIGN
7/7/2017 4:10,172.16.0.1,192.168.10.50,6,58755,80,3,5,26,11601.0,506218,15.80346807,0,DDoS
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,23192,80,3,6,26,11607.0,1825099,4.931239346,0,DDoS
4/7/2017 10:31,192.168.10.3,192.168.10.1,17,61499,53,1,1,55,134.0,23450,85.28784648,0,BENIGN
7/7/2017 4:01,172.16.0.1,192.168.10.50,6,20656,80,4,0,24,0.0,644988,6.201665767,0,DDoS
7/7/2017 4:15,172.16.0.1,192.168.10.50,6,64554,80,4,0,24,0.0,9791781,0.408505868,0,DDoS
4/7/2017 9:43,192.168.10.5,192.168.10.3,17,53134,53,2,2,88,198.0,31388,127.4372372,0,BENIGN
7/7/2017 4:01,172.16.0.1,192.168.10.50,6,21423,80,3,5,26,11601.0,24184,330.7972213,0,DDoS
4/7/2017 2:39,192.168.10.3,192.168.10.1,17,60123,53,1,1,54,108.0,48353,41.36248009,0,BENIGN
4/7/2017 12:04,192.168.10.15,157.240.2.7,6,54655,443,12,12,857,4450.0,54362220,0.441483074,0,BENIGN
7/7/2017 4:14,172.16.0.1,192.168.10.50,6,64271,80,8,5,56,11601.0,101736952,0.127780514,0,DDoS
4/7/2017 9:08,192.168.10.8,192.168.10.3,6,49190,88,9,4,618,2944.0,864,15046.2963,0,BENIGN
4/7/2017 11:07,173.223.152.83,192.168.10.25,6,443,52276,1,2,0,0.0,85,35294.11765,0,BENIGN
7/7/2017 4:15,172.16.0.1,192.168.10.50,6,63128,80,4,0,24,0.0,118804,33.66890004,0,DDoS
7/7/2017 4:06,172.16.0.1,192.168.10.50,6,52082,80,8,4,56,11601.0,83041885,0.14450539,0,DDoS
4/7/2017 9:30,192.168.10.14,72.21.92.20,6,50374,80,16,14,792,155.0,116036407,0.258539546,0,BENIGN
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,62562,80,3,6,26,11601.0,10739,838.0668591,0,DDoS
5/7/2017 2:47,192.168.10.14,116.62.80.182,6,55842,443,33,54,2731,67575.0,17593350,4.94505026,0,BENIGN
5/7/2017 3:00,192.168.10.25,152.163.66.165,6,52894,443,14,10,1037,4708.0,853193,28.129626,0,BENIGN
4/7/2017 9:38,192.168.10.3,192.168.10.1,17,60309,53,1,1,51,158.0,70166,28.50383377,0,BENIGN
7/7/2017 4:12,172.16.0.1,192.168.10.50,6,61800,80,9,4,62,11607.0,97876821,0.132820006,0,DDoS
5/7/2017 1:03,192.168.10.16,52.73.134.2,6,54762,443,9,6,379,5038.0,5700670,2.631269658,0,BENIGN
4/7/2017 4:52,192.168.10.17,54.209.219.138,6,49710,443,21,16,3129,8240.0,61988605,0.596883895,0,BENIGN
7/7/2017 3:58,172.16.0.1,192.168.10.50,6,17395,80,3,4,26,11601.0,1542013,4.539520743,0,DDoS
5/7/2017 11:41,184.84.243.201,192.168.10.17,6,443,53222,2,1,31,6.0,27,111111.1111,1,BENIGN
5/7/2017 12:11,192.168.10.9,192.168.10.3,17,56284,53,2,2,72,218.0,225,17777.77778,0,BENIGN
4/7/2017 9:23,192.168.10.51,104.193.83.57,6,48234,80,1,1,0,0.0,34608,57.79010633,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,56405,80,8,5,56,11607.0,92375039,0.140730658,0,DDoS
7/7/2017 4:13,172.16.0.1,192.168.10.50,6,59826,80,5,0,30,0.0,7381802,0.677341386,0,DDoS
7/7/2017 4:08,172.16.0.1,192.168.10.50,6,30271,80,5,0,30,0.0,7963802,0.627840823,0,DDoS
7/7/2017 3:46,192.168.10.15,192.168.10.3,17,53324,53,4,2,160,200.0,48470,123.78791,0,BENIGN
4/7/2017 2:31,192.168.10.12,192.168.10.3,17,22418,53,2,2,82,176.0,350,11428.57143,0,BENIGN
5/7/2017 3:10,192.168.10.14,52.1.68.112,6,56317,443,2,0,12,0.0,152045,13.15400046,0,BENIGN
5/7/2017 9:39,192.168.10.16,192.168.10.3,17,19774,53,2,2,60,210.0,168,23809.52381,0,BENIGN
4/7/2017 9:37,172.16.0.1,192.168.10.50,6,54530,21,2,1,14,0.0,220,13636.36364,1,FTP-Patator
7/7/2017 4:01,172.16.0.1,192.168.10.50,6,21949,80,3,5,26,11607.0,154497,51.78094073,0,DDoS
5/7/2017 4:50,192.168.10.17,151.101.2.49,6,58184,443,66,62,47240,35715.0,116854936,1.095375209,0,BENIGN
7/7/2017 4:13,192.168.10.50,172.16.0.1,6,80,60685,1,6,6,36.0,9286494,0.753782859,0,BENIGN
7/7/2017 4:08,172.16.0.1,192.168.10.50,6,54896,80,3,5,26,11607.0,1789037,4.471679457,0,DDoS
7/7/2017 3:59,172.16.0.1,192.168.10.50,6,57037,80,3,6,26,11607.0,1824616,4.932544711,0,DDoS
7/7/2017 4:01,172.16.0.1,192.168.10.50,6,20911,80,4,0,24,0.0,3970933,1.007319942,0,DDoS
7/7/2017 3:58,172.16.0.1,192.168.10.50,6,17211,80,5,0,30,0.0,5664848,0.882636215,0,DDoS
5/7/2017 9:06,192.168.10.9,104.196.142.190,6,14630,443,12,13,1044,537.0,65171563,0.383602891,0,BENIGN
4/7/2017 11:54,192.168.10.12,69.28.187.239,6,37566,443,790,1363,3545,1977961.0,78114951,27.56194522,0,BENIGN
7/7/2017 4:05,172.16.0.1,192.168.10.50,6,50241,80,8,6,56,11601.0,81712395,0.171332636,0,DDoS
5/7/2017 1:11,192.168.10.3,192.168.10.1,17,62270,53,1,1,53,166.0,56238,35.56314236,0,BENIGN
7/7/2017 4:01,172.16.0.1,192.168.10.50,6,20884,80,3,4,26,11601.0,1762608,3.971387853,0,DDoS
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,57403,80,3,6,26,11607.0,747954,12.03282555,0,DDoS
5/7/2017 1:23,192.168.10.17,192.168.10.3,17,5599,53,2,2,82,182.0,282,14184.39716,0,BENIGN
5/7/2017 10:20,192.168.10.3,192.168.10.1,17,62382,53,1,1,55,183.0,30591,65.37870616,0,BENIGN
5/7/2017 3:26,192.168.10.17,192.168.10.3,17,18599,53,2,2,68,380.0,24432,163.7197119,0,BENIGN
7/7/2017 4:14,172.16.0.1,192.168.10.50,6,65015,80,3,5,26,11607.0,1384350,5.778885397,0,DDoS
7/7/2017 3:58,172.16.0.1,192.168.10.50,6,54494,80,3,6,26,11607.0,917914,9.804840105,0,DDoS
4/7/2017 2:37,192.168.10.25,52.84.145.117,6,59903,443,19,30,887,39371.0,223696,219.0472784,0,BENIGN
4/7/2017 10:06,192.168.10.19,52.22.231.166,6,60959,443,7,4,296,145.0,5916215,1.859296865,0,BENIGN
5/7/2017 4:50,192.168.10.17,151.101.130.2,6,53720,443,22,19,1570,6669.0,115760224,0.354180379,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,56675,80,8,4,56,11601.0,91632588,0.130957777,0,DDoS
4/7/2017 1:25,192.168.10.25,104.88.66.118,6,55914,443,5,2,0,0.0,23185,301.9193444,0,BENIGN
5/7/2017 9:56,192.168.10.9,52.84.40.235,6,15573,443,32,44,846,43664.0,116074387,0.654752542,0,BENIGN
4/7/2017 4:07,172.217.12.162,192.168.10.15,6,443,58360,5,1,3743,0.0,17271,347.4031614,0,BENIGN
7/7/2017 4:05,172.16.0.1,192.168.10.50,6,49854,80,3,4,26,11601.0,73500,95.23809524,0,DDoS
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,58466,80,4,0,24,0.0,5992753,0.667472863,0,DDoS
7/7/2017 4:14,172.16.0.1,192.168.10.50,6,65288,80,3,4,26,11601.0,1081022,6.475353878,0,DDoS
7/7/2017 4:11,172.16.0.1,192.168.10.50,6,60642,80,8,5,56,11607.0,97679908,0.133087758,0,DDoS
4/7/2017 9:40,192.168.10.15,23.194.142.5,6,51569,443,8,7,353,4551.0,5614677,2.671569531,0,BENIGN
7/7/2017 3:56,172.16.0.1,192.168.10.50,6,14355,80,5,0,30,0.0,9327760,0.536034375,0,DDoS
7/7/2017 4:01,172.16.0.1,192.168.10.50,6,60045,80,3,5,26,11607.0,1825768,4.381717721,0,DDoS
7/7/2017 5:01,192.168.10.50,192.168.10.17,17,137,137,2,0,124,0.0,3,666666.6667,0,BENIGN
4/7/2017 10:30,192.168.10.12,157.240.2.20,6,57542,443,5,1,123,46.0,4104482,1.461816619,1,BENIGN
5/7/2017 3:10,162.208.20.178,192.168.10.5,6,443,54867,2,0,280,0.0,1,2000000.0,1,BENIGN
4/7/2017 9:18,199.244.48.50,192.168.10.8,6,443,50304,27,1,57598,0.0,4734,5914.659907,0,BENIGN
7/7/2017 4:06,172.16.0.1,192.168.10.50,6,49988,80,5,0,30,0.0,5525961,0.904819994,0,DDoS
4/7/2017 10:46,192.168.10.3,192.168.10.1,17,60821,53,1,1,48,169.0,125403,15.94858177,0,BENIGN
4/7/2017 12:57,192.168.10.3,192.168.10.1,17,60386,53,1,1,57,161.0,118491,16.87891907,0,BENIGN
5/7/2017 10:44,192.168.10.50,172.16.0.1,6,80,41440,7,5,11595,386.0,97468770,0.123116358,0,BENIGN
7/7/2017 3:57,172.16.0.1,192.168.10.50,6,51193,80,3,4,26,11607.0,899547,7.781694564,0,DDoS
7/7/2017 4:11,172.16.0.1,192.168.10.50,6,35304,80,3,6,26,11607.0,1890387,4.760929905,0,DDoS
7/7/2017 4:08,172.16.0.1,192.168.10.50,6,54425,80,8,6,56,11607.0,89951786,0.155638933,0,DDoS
7/7/2017 4:11,172.16.0.1,192.168.10.50,6,35155,80,3,6,26,11607.0,1167092,7.711474331,0,DDoS
4/7/2017 9:50,172.16.0.1,192.168.10.50,6,56210,21,9,15,100,188.0,9635210,2.490864236,0,FTP-Patator
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,25142,80,4,0,24,0.0,4083598,0.979528347,0,DDoS
7/7/2017 4:07,172.16.0.1,192.168.10.50,6,29975,80,5,0,30,0.0,8080815,0.61874947,0,DDoS
7/7/2017 4:00,172.16.0.1,192.168.10.50,6,19807,80,5,0,30,0.0,23405216,0.213627595,0,DDoS
4/7/2017 1:08,192.168.10.3,192.168.10.1,17,60807,53,1,1,58,282.0,67483,29.63709379,0,BENIGN
4/7/2017 1:39,192.168.10.3,192.168.10.1,17,60485,53,1,1,42,266.0,31412,63.66993506,0,BENIGN
7/7/2017 4:14,172.16.0.1,192.168.10.50,6,39804,80,4,0,24,0.0,9449800,0.423289382,0,DDoS
5/7/2017 4:41,192.168.10.12,192.168.10.3,17,31171,53,2,2,64,252.0,252530,15.83970221,0,BENIGN
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,63135,80,4,0,24,0.0,11877854,0.336761169,0,DDoS
5/7/2017 3:11,192.168.10.5,162.208.20.178,6,55359,443,8,4,382,3508.0,310915,38.59575768,0,BENIGN
5/7/2017 10:14,192.168.10.12,192.168.10.3,17,50371,53,2,2,68,232.0,285,14035.08772,0,BENIGN
5/7/2017 12:33,192.168.10.17,192.168.10.3,17,48877,53,2,2,94,220.0,194,20618.5567,0,BENIGN
7/7/2017 4:11,172.16.0.1,192.168.10.50,6,35089,80,3,6,26,11607.0,1027659,8.757768871,0,DDoS
5/7/2017 2:59,192.168.10.3,192.168.10.1,17,61812,53,2,2,109,370.0,67319,59.41858911,0,BENIGN
5/7/2017 1:32,192.168.10.16,192.168.10.3,6,52740,88,9,6,3110,3108.0,1092,13736.26374,0,BENIGN
5/7/2017 1:53,192.168.10.8,192.168.10.3,17,63188,53,2,2,64,532.0,24467,163.4855111,0,BENIGN
7/7/2017 4:06,172.16.0.1,192.168.10.50,6,64971,80,8,5,56,11601.0,9998550,1.300188527,0,DDoS
7/7/2017 4:05,172.16.0.1,192.168.10.50,6,50340,80,3,6,26,11601.0,20449,440.1193212,0,DDoS
7/7/2017 4:08,172.16.0.1,192.168.10.50,6,53303,80,4,0,24,0.0,6052866,0.66084397,0,DDoS
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,59839,80,4,0,24,0.0,3934150,1.01673805,0,DDoS
4/7/2017 10:09,172.16.0.1,192.168.10.50,6,58648,21,2,1,14,0.0,215,13953.48837,1,FTP-Patator
7/7/2017 4:16,172.16.0.1,192.168.10.50,6,51242,80,3,4,26,11601.0,32665,214.2966478,0,DDoS
4/7/2017 1:27,192.168.10.51,162.213.33.50,6,39651,443,9,11,703,3950.0,1352350,14.78907088,0,BENIGN
7/7/2017 4:11,172.16.0.1,192.168.10.50,6,35962,80,3,6,26,11607.0,1285426,7.001569908,0,DDoS
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,63168,80,3,5,26,11607.0,94397,84.74845599,0,DDoS
4/7/2017 9:48,192.168.10.5,63.251.98.12,6,51347,80,4,4,979,1503.0,1086370,7.3639736,0,BENIGN
7/7/2017 4:07,172.16.0.1,192.168.10.50,6,29358,80,4,0,24,0.0,1349967,2.963035393,0,DDoS
5/7/2017 4:17,192.168.10.3,192.168.10.1,17,60278,53,1,1,94,222.0,23610,84.7098687,0,BENIGN
7/7/2017 3:57,172.16.0.1,192.168.10.50,6,53784,80,8,6,56,11607.0,70798107,0.1977454,0,DDoS
7/7/2017 4:07,172.16.0.1,192.168.10.50,6,28802,80,2,6,20,11607.0,61083,130.9693368,0,DDoS
7/7/2017 3:57,172.16.0.1,192.168.10.50,6,52388,80,9,4,62,11607.0,72018178,0.180509982,0,DDoS
4/7/2017 9:23,192.168.10.51,192.168.10.3,17,6241,53,2,2,84,218.0,21435,186.6106835,0,BENIGN
4/7/2017 4:51,192.168.10.14,125.212.216.123,6,62473,443,2,0,0,0.0,37799,52.91145268,0,BENIGN
7/7/2017 4:58,192.168.10.50,192.168.10.3,17,13031,53,2,2,46,46.0,232,17241.37931,0,BENIGN
5/7/2017 2:04,192.168.10.3,192.168.10.1,17,60490,53,1,1,42,123.0,61425,32.56003256,0,BENIGN
7/7/2017 4:15,172.16.0.1,192.168.10.50,6,42685,80,4,0,24,0.0,6606847,0.605432516,0,DDoS
5/7/2017 10:23,192.168.10.12,152.163.64.1,6,43064,80,16,13,1894,1672.0,111068193,0.261100854,0,BENIGN
4/7/2017 2:06,192.168.10.14,192.168.10.3,17,59298,53,4,2,204,322.0,167666,35.78543056,0,BENIGN
4/7/2017 9:32,172.16.0.1,192.168.10.50,6,53780,21,2,1,14,0.0,219,13698.63014,1,FTP-Patator
5/7/2017 11:08,192.168.10.9,192.168.10.3,17,64348,53,2,2,150,214.0,190,21052.63158,0,BENIGN
4/7/2017 11:08,192.168.10.5,192.168.10.3,17,53167,53,4,2,136,280.0,85666,70.03945556,0,BENIGN
7/7/2017 4:15,192.168.10.12,192.168.10.3,17,50902,53,2,2,70,168.0,316,12658.22785,0,BENIGN
7/7/2017 3:59,172.16.0.1,192.168.10.50,6,55617,80,3,6,26,11601.0,633174,14.21410228,0,DDoS
5/7/2017 11:15,172.217.3.98,192.168.10.25,6,443,50956,1,1,0,0.0,180,11111.11111,0,BENIGN
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,60554,80,4,0,24,0.0,2062960,1.938961492,0,DDoS
5/7/2017 3:10,192.168.10.5,162.208.20.178,6,55013,443,7,4,376,3508.0,208791,52.68426321,0,BENIGN
4/7/2017 4:25,192.168.10.9,192.168.10.3,17,64666,53,2,2,86,214.0,65644,60.93473889,0,BENIGN
5/7/2017 1:05,192.168.10.9,133.237.48.32,6,18573,443,3,0,43,0.0,5340,561.7977528,0,BENIGN
4/7/2017 2:45,192.168.10.14,52.86.47.42,6,56167,443,10,6,1502,3904.0,7298448,2.1922469,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,32793,80,4,0,24,0.0,3346928,1.195125799,0,DDoS
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,61842,80,4,0,24,0.0,1061007,3.770003402,0,DDoS
4/7/2017 2:15,172.16.0.1,192.168.10.50,6,46872,22,1,1,0,0.0,77,25974.02597,0,SSH-Patator
4/7/2017 10:33,192.168.10.14,52.197.24.73,6,52246,443,9,7,345,5038.0,5980694,2.675274809,0,BENIGN
4/7/2017 1:23,52.84.145.164,192.168.10.25,6,443,55537,1,1,0,0.0,946,2114.164905,0,BENIGN
7/7/2017 4:11,172.16.0.1,192.168.10.50,6,60543,80,3,5,26,11607.0,189933,42.12011604,0,DDoS
5/7/2017 1:51,192.168.10.51,172.16.0.1,6,52446,443,2,0,62,0.0,1667988,1.199049394,1,BENIGN
5/7/2017 11:00,192.168.10.50,172.16.0.1,6,80,43262,2,2,11,12.0,51861,77.12924934,0,BENIGN
4/7/2017 2:53,172.16.0.1,192.168.10.50,6,50618,22,21,31,2008,2745.0,12177144,4.270295235,0,SSH-Patator
4/7/2017 10:48,192.168.10.16,192.168.10.50,6,42526,22,1,1,0,0.0,172,11627.90698,0,BENIGN
5/7/2017 9:21,192.168.10.9,192.168.10.50,6,15173,30795,15,6,19927,24.0,31979,656.6809469,0,BENIGN
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,62347,80,4,0,24,0.0,5117926,0.781566596,0,DDoS
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,59195,80,5,0,30,0.0,3932897,1.271327472,0,DDoS
4/7/2017 11:46,192.168.10.14,192.168.10.3,17,59973,53,2,2,84,140.0,50530,79.16089452,0,BENIGN
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,64948,80,8,4,56,11607.0,82204661,0.145977124,0,DDoS
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,54420,80,4,0,24,0.0,7501793,0.533205862,0,DDoS
4/7/2017 11:27,192.168.10.12,50.63.243.230,6,51046,80,2,0,0,0.0,11399,175.4539872,0,BENIGN
7/7/2017 4:15,172.16.0.1,192.168.10.50,6,50498,80,5,0,30,0.0,4649148,1.07546587,0,DDoS
4/7/2017 4:26,192.168.10.9,191.96.128.59,6,10540,443,4,5,191,3870.0,5056314,1.779952748,0,BENIGN
4/7/2017 4:56,192.168.10.9,192.168.10.3,17,62293,53,2,2,86,196.0,272,14705.88235,0,BENIGN
4/7/2017 9:15,192.168.10.3,192.168.10.1,17,60580,53,1,1,46,236.0,187859,10.64628258,0,BENIGN
5/7/2017 10:33,192.168.10.15,192.168.10.3,17,63738,53,4,4,244,488.0,31847,251.201055,0,BENIGN
5/7/2017 11:14,192.168.10.3,192.168.10.1,17,60384,53,1,1,53,206.0,357738,5.590683685,0,BENIGN
5/7/2017 1:50,192.168.10.19,54.193.43.106,6,36509,80,3,1,0,0.0,5671684,0.705257909,0,BENIGN
5/7/2017 3:04,192.168.10.12,192.168.10.3,17,37857,53,2,2,70,264.0,304,13157.89474,0,BENIGN
5/7/2017 3:29,192.168.10.8,52.94.237.66,6,60762,443,9,10,1703,3862.0,6436441,2.951941919,0,BENIGN
5/7/2017 10:54,192.168.10.15,23.54.187.27,6,54283,80,3,1,12,0.0,5639659,0.709262741,0,BENIGN
4/7/2017 10:29,192.168.10.25,172.217.12.162,6,50463,443,14,10,1324,5061.0,290055,82.74292807,0,BENIGN
7/7/2017 4:00,172.16.0.1,192.168.10.50,6,20068,80,3,4,26,11601.0,665187,10.52335659,0,DDoS
7/7/2017 3:59,172.16.0.1,192.168.10.50,6,56874,80,3,5,26,11607.0,93967,85.13627124,0,DDoS
5/7/2017 12:47,192.168.10.25,17.253.14.253,17,123,123,2,2,96,96.0,65021496,0.061518117,0,BENIGN
7/7/2017 3:58,172.16.0.1,192.168.10.50,6,16961,80,3,6,26,11601.0,35644,252.4969139,0,DDoS
